index,year,TOT_REG_CD,num,population
1446,2023,31150620050102,to_in_007,296
1447,2023,31150620050103,to_in_007,212
1448,2023,31150620050103,to_in_001,397
1449,2023,31150620050103,to_in_008,185
1450,2023,31150620060101,to_in_008,257
1451,2023,31150620060101,to_in_001,522
1452,2023,31150620060101,to_in_007,265
1453,2023,31150620060102,to_in_008,276
1454,2023,31150620060102,to_in_001,573
1455,2023,31150620060102,to_in_007,297
1456,2023,31150620060103,to_in_008,242
1457,2023,31150620060103,to_in_007,249
1458,2023,31150620060103,to_in_001,491
1459,2023,31150620060201,to_in_001,603
1460,2023,31150620060201,to_in_008,273
1461,2023,31150620060201,to_in_007,330
1462,2023,31150620060202,to_in_008,273
1463,2023,31150620060202,to_in_001,577
1464,2023,31150620060202,to_in_007,304
1465,2023,31150620070101,to_in_001,440
1466,2023,31150620070101,to_in_007,215
1467,2023,31150620070101,to_in_008,225
1468,2023,31150620070102,to_in_008,264
1469,2023,31150620070102,to_in_007,289
1470,2023,31150620070102,to_in_001,553
1471,2023,31150620070103,to_in_007,224
1472,2023,31150620070103,to_in_008,252
1473,2023,31150620070103,to_in_001,476
1474,2023,31150620070104,to_in_001,420
1475,2023,31150620070104,to_in_008,218
1476,2023,31150620070104,to_in_007,202
1477,2023,31150620080001,to_in_001,387
1478,2023,31150620080001,to_in_007,283
1479,2023,31150620080001,to_in_008,104
1480,2023,31150620080002,to_in_008,152
1481,2023,31150620080002,to_in_001,447
1482,2023,31150620080002,to_in_007,295
1483,2023,31150620080003,to_in_007,230
1484,2023,31150620080003,to_in_001,316
1485,2023,31150620080003,to_in_008,86
1486,2023,31150620080004,to_in_007,276
1487,2023,31150620080004,to_in_001,409
1488,2023,31150620080004,to_in_008,133
1489,2023,31150620080005,to_in_001,487
1490,2023,31150620080005,to_in_007,321
1491,2023,31150620080005,to_in_008,166
1492,2023,31150620080006,to_in_001,516
1493,2023,31150620080006,to_in_007,344
1494,2023,31150620080006,to_in_008,172
1495,2023,31150620080007,to_in_001,0
1496,2023,31150620080007,to_in_007,0
1497,2023,31150620080007,to_in_008,0
1498,2023,31150620080009,to_in_007,361
1499,2023,31150620080009,to_in_008,233
1500,2023,31150620080009,to_in_001,594
1501,2023,31150620080010,to_in_007,337
1502,2023,31150620080010,to_in_001,552
1503,2023,31150620080010,to_in_008,215
1504,2023,31150620080011,to_in_001,482
1505,2023,31150620080011,to_in_008,156
1506,2023,31150620080011,to_in_007,326
1507,2023,31150620080012,to_in_008,113
1508,2023,31150620080012,to_in_007,220
1509,2023,31150620080012,to_in_001,333
1510,2023,31150620080013,to_in_007,314
1511,2023,31150620080013,to_in_008,170
1512,2023,31150620080013,to_in_001,484
1513,2023,31150620080014,to_in_008,142
1514,2023,31150620080014,to_in_001,451
1515,2023,31150620080014,to_in_007,309
1516,2023,31150620090001,to_in_001,519
1517,2023,31150620090001,to_in_008,24
1518,2023,31150620090001,to_in_007,495
1519,2023,31150620090002,to_in_008,14
1520,2023,31150620090002,to_in_007,288
1521,2023,31150620090002,to_in_001,302
1522,2023,31150620090003,to_in_001,1174
1523,2023,31150620090003,to_in_007,829
1524,2023,31150620090003,to_in_008,345
1525,2023,31150620100101,to_in_001,397
1526,2023,31150620100101,to_in_008,195
1527,2023,31150620100101,to_in_007,202
1528,2023,31150620100102,to_in_001,415
1529,2023,31150620100102,to_in_008,202
1530,2023,31150620100102,to_in_007,213
1531,2023,31150620100103,to_in_007,207
1532,2023,31150620100103,to_in_008,201
1533,2023,31150620100103,to_in_001,408
1534,2023,31150620100104,to_in_008,223
1535,2023,31150620100104,to_in_007,257
1536,2023,31150620100104,to_in_001,480
1537,2023,31150620100105,to_in_001,432
1538,2023,31150620100105,to_in_008,197
1539,2023,31150620100105,to_in_007,235
1540,2023,31150620110001,to_in_008,0
1541,2023,31150620110001,to_in_001,0
1542,2023,31150620110001,to_in_007,0
1543,2023,31150620110002,to_in_007,0
1544,2023,31150620110002,to_in_008,0
1545,2023,31150620110002,to_in_001,0
1546,2023,31150620110101,to_in_007,289
1547,2023,31150620110101,to_in_008,271
1548,2023,31150620110101,to_in_001,560
1549,2023,31150620110102,to_in_001,542
1550,2023,31150620110102,to_in_008,258
1551,2023,31150620110102,to_in_007,284
1552,2023,31150620110201,to_in_008,219
1553,2023,31150620110201,to_in_001,407
1554,2023,31150620110201,to_in_007,188
1555,2023,31150620120001,to_in_008,104
1556,2023,31150620120001,to_in_007,120
1557,2023,31150620120001,to_in_001,224
1558,2023,31150620120101,to_in_007,264
1559,2023,31150620120101,to_in_008,247
1560,2023,31150620120101,to_in_001,511
1561,2023,31150620120102,to_in_001,496
1562,2023,31150620120102,to_in_008,256
1563,2023,31150620120102,to_in_007,240
1564,2023,31150620120103,to_in_007,296
1565,2023,31150620120103,to_in_001,565
1566,2023,31150620120103,to_in_008,269
1567,2023,31150640010001,to_in_001,399
1568,2023,31150640010001,to_in_007,267
1569,2023,31150640010001,to_in_008,132
1570,2023,31150640010002,to_in_001,508
1571,2023,31150640010002,to_in_008,156
1572,2023,31150640010002,to_in_007,352
1573,2023,31150640010003,to_in_007,295
1574,2023,31150640010003,to_in_008,138
1575,2023,31150640010003,to_in_001,433
1576,2023,31150640010004,to_in_001,561
1577,2023,31150640010004,to_in_007,403
1578,2023,31150640010004,to_in_008,158
1579,2023,31150640010101,to_in_008,131
1580,2023,31150640010101,to_in_001,355
1581,2023,31150640010101,to_in_007,224
1582,2023,31150640020001,to_in_001,389
1583,2023,31150640020001,to_in_007,288
1584,2023,31150640020001,to_in_008,101
1585,2023,31150640020002,to_in_001,447
1586,2023,31150640020002,to_in_008,148
1587,2023,31150640020002,to_in_007,299
1588,2023,31150640020003,to_in_001,376
1589,2023,31150640020003,to_in_007,256
1590,2023,31150640020003,to_in_008,120
1591,2023,31150640020004,to_in_007,222
1592,2023,31150640020004,to_in_001,344
1593,2023,31150640020004,to_in_008,122
1594,2023,31150640020005,to_in_001,393
1595,2023,31150640020005,to_in_007,282
1596,2023,31150640020005,to_in_008,111
1597,2023,31150640020006,to_in_008,159
1598,2023,31150640020006,to_in_001,509
1599,2023,31150640020006,to_in_007,350
1600,2023,31150640020007,to_in_007,354
1601,2023,31150640020007,to_in_008,227
1602,2023,31150640020007,to_in_001,581
1603,2023,31150640020008,to_in_008,103
1604,2023,31150640020008,to_in_007,232
1605,2023,31150640020008,to_in_001,335
1606,2023,31150640020009,to_in_008,269
1607,2023,31150640020009,to_in_007,763
1608,2023,31150640020009,to_in_001,1032
1609,2023,31150640020101,to_in_007,280
1610,2023,31150640020101,to_in_001,549
1611,2023,31150640020101,to_in_008,269
1612,2023,31150640020102,to_in_008,277
1613,2023,31150640020102,to_in_007,274
1614,2023,31150640020102,to_in_001,551
1615,2023,31150640020103,to_in_007,283
1616,2023,31150640020103,to_in_001,590
1617,2023,31150640020103,to_in_008,307
1618,2023,31150640020104,to_in_001,470
1619,2023,31150640020104,to_in_008,213
1620,2023,31150640020104,to_in_007,257
1621,2023,31150640020201,to_in_007,324
1622,2023,31150640020201,to_in_001,617
1623,2023,31150640020201,to_in_008,293
1624,2023,31150640020202,to_in_008,202
1625,2023,31150640020202,to_in_001,426
1626,2023,31150640020202,to_in_007,224
1627,2023,31150640020203,to_in_008,214
1628,2023,31150640020203,to_in_001,459
1629,2023,31150640020203,to_in_007,245
1630,2023,31150640020204,to_in_007,247
1631,2023,31150640020204,to_in_001,484
1632,2023,31150640020204,to_in_008,237
1633,2023,31150640020205,to_in_007,258
1634,2023,31150640020205,to_in_001,511
1635,2023,31150640020205,to_in_008,253
1636,2023,31150640020206,to_in_001,498
1637,2023,31150640020206,to_in_007,255
1638,2023,31150640020206,to_in_008,243
1639,2023,31150640020207,to_in_001,418
1640,2023,31150640020207,to_in_007,206
1641,2023,31150640020207,to_in_008,212
1642,2023,31150640030001,to_in_008,171
1643,2023,31150640030001,to_in_001,433
1644,2023,31150640030001,to_in_007,262
1645,2023,31150640030002,to_in_001,411
1646,2023,31150640030002,to_in_007,263
1647,2023,31150640030002,to_in_008,148
1648,2023,31150640030003,to_in_001,506
1649,2023,31150640030003,to_in_007,302
1650,2023,31150640030003,to_in_008,204
1651,2023,31150640030004,to_in_008,176
1652,2023,31150640030004,to_in_001,400
1653,2023,31150640030004,to_in_007,224
1654,2023,31150640030005,to_in_001,406
1655,2023,31150640030005,to_in_007,218
1656,2023,31150640030005,to_in_008,188
1657,2023,31150640030006,to_in_008,208
1658,2023,31150640030006,to_in_001,494
1659,2023,31150640030006,to_in_007,286
1660,2023,31150640030007,to_in_008,254
1661,2023,31150640030007,to_in_007,336
1662,2023,31150640030007,to_in_001,590
1663,2023,31150640030008,to_in_001,455
1664,2023,31150640030008,to_in_007,280
1665,2023,31150640030008,to_in_008,175
1666,2023,31150640030009,to_in_001,392
1667,2023,31150640030009,to_in_008,174
1668,2023,31150640030009,to_in_007,218
1669,2023,31150640030010,to_in_001,411
1670,2023,31150640030010,to_in_007,252
1671,2023,31150640030010,to_in_008,159
1672,2023,31150640030011,to_in_001,577
1673,2023,31150640030011,to_in_008,246
1674,2023,31150640030011,to_in_007,331
1675,2023,31150640030012,to_in_007,330
1676,2023,31150640030012,to_in_008,241
1677,2023,31150640030012,to_in_001,571
1678,2023,31150640030013,to_in_001,472
1679,2023,31150640030013,to_in_007,281
1680,2023,31150640030013,to_in_008,191
1681,2023,31150640030014,to_in_008,171
1682,2023,31150640030014,to_in_001,408
1683,2023,31150640030014,to_in_007,237
1684,2023,31150640030015,to_in_008,239
1685,2023,31150640030015,to_in_001,583
1686,2023,31150640030015,to_in_007,344
1687,2023,31150640030016,to_in_007,220
1688,2023,31150640030016,to_in_008,144
1689,2023,31150640030016,to_in_001,364
1690,2023,31150640030017,to_in_001,539
1691,2023,31150640030017,to_in_007,334
1692,2023,31150640030017,to_in_008,205
1693,2023,31150640030018,to_in_007,307
1694,2023,31150640030018,to_in_008,217
1695,2023,31150640030018,to_in_001,524
1696,2023,31150640030019,to_in_008,182
1697,2023,31150640030019,to_in_007,315
1698,2023,31150640030019,to_in_001,497
1699,2023,31150640030020,to_in_007,230
1700,2023,31150640030020,to_in_008,199
1701,2023,31150640030020,to_in_001,429
1702,2023,31150640030021,to_in_007,265
1703,2023,31150640030021,to_in_001,441
1704,2023,31150640030021,to_in_008,176
1705,2023,31150640030022,to_in_007,342
1706,2023,31150640030022,to_in_001,596
1707,2023,31150640030022,to_in_008,254
1708,2023,31150640030023,to_in_007,311
1709,2023,31150640030023,to_in_001,527
1710,2023,31150640030023,to_in_008,216
1711,2023,31150640030024,to_in_001,479
1712,2023,31150640030024,to_in_008,170
1713,2023,31150640030024,to_in_007,309
1714,2023,31150640030025,to_in_007,373
1715,2023,31150640030025,to_in_008,287
1716,2023,31150640030025,to_in_001,660
1717,2023,31150640030026,to_in_007,299
1718,2023,31150640030026,to_in_001,474
1719,2023,31150640030026,to_in_008,175
1720,2023,31150640030027,to_in_001,638
1721,2023,31150640030027,to_in_007,392
1722,2023,31150640030027,to_in_008,246
1723,2023,31150640030028,to_in_008,204
1724,2023,31150640030028,to_in_007,321
1725,2023,31150640030028,to_in_001,525
1726,2023,31150640030029,to_in_001,432
1727,2023,31150640030029,to_in_007,251
1728,2023,31150640030029,to_in_008,181
1729,2023,31150640030030,to_in_001,518
1730,2023,31150640030030,to_in_007,292
1731,2023,31150640030030,to_in_008,226
1732,2023,31150640030031,to_in_008,228
1733,2023,31150640030031,to_in_007,285
1734,2023,31150640030031,to_in_001,513
1735,2023,31150640030032,to_in_007,230
1736,2023,31150640030032,to_in_001,402
1737,2023,31150640030032,to_in_008,172
1738,2023,31150640030033,to_in_008,244
1739,2023,31150640030033,to_in_007,341
1740,2023,31150640030033,to_in_001,585
1741,2023,31150640030034,to_in_008,146
1742,2023,31150640030034,to_in_007,266
1743,2023,31150640030034,to_in_001,412
1744,2023,31150640030035,to_in_007,272
1745,2023,31150640030035,to_in_001,523
1746,2023,31150640030035,to_in_008,251
1747,2023,31150640030036,to_in_008,160
1748,2023,31150640030036,to_in_001,410
1749,2023,31150640030036,to_in_007,250
1750,2023,31150640030037,to_in_008,267
1751,2023,31150640030037,to_in_007,298
1752,2023,31150640030037,to_in_001,565
1753,2023,31150640030038,to_in_007,227
1754,2023,31150640030038,to_in_001,362
1755,2023,31150640030038,to_in_008,135
1756,2023,31150640030039,to_in_007,317
1757,2023,31150640030039,to_in_008,218
1758,2023,31150640030039,to_in_001,535
1759,2023,31150640030040,to_in_008,235
1760,2023,31150640030040,to_in_007,331
1761,2023,31150640030040,to_in_001,566
1762,2023,31150640030041,to_in_001,408
1763,2023,31150640030041,to_in_008,156
1764,2023,31150640030041,to_in_007,252
1765,2023,31150640030042,to_in_007,279
1766,2023,31150640030042,to_in_008,234
1767,2023,31150640030042,to_in_001,513
1768,2023,31150640030043,to_in_008,252
1769,2023,31150640030043,to_in_007,325
1770,2023,31150640030043,to_in_001,577
1771,2023,31150640030044,to_in_007,348
1772,2023,31150640030044,to_in_001,532
1773,2023,31150640030044,to_in_008,184
1774,2023,31150640030045,to_in_007,248
1775,2023,31150640030045,to_in_001,429
1776,2023,31150640030045,to_in_008,181
1777,2023,31150640030046,to_in_008,255
1778,2023,31150640030046,to_in_001,544
1779,2023,31150640030046,to_in_007,289
1780,2023,31150640030047,to_in_008,218
1781,2023,31150640030047,to_in_007,337
1782,2023,31150640030047,to_in_001,555
1783,2023,31150640030048,to_in_007,377
1784,2023,31150640030048,to_in_001,621
1785,2023,31150640030048,to_in_008,244
1786,2023,31150640030049,to_in_007,375
1787,2023,31150640030049,to_in_008,247
1788,2023,31150640030049,to_in_001,622
1789,2023,31150640030050,to_in_008,169
1790,2023,31150640030050,to_in_007,290
1791,2023,31150640030050,to_in_001,459
1792,2023,31150640030051,to_in_007,232
1793,2023,31150640030051,to_in_001,422
1794,2023,31150640030051,to_in_008,190
1795,2023,31150640030052,to_in_008,199
1796,2023,31150640030052,to_in_001,534
1797,2023,31150640030052,to_in_007,335
1798,2023,31150640030053,to_in_007,404
1799,2023,31150640030053,to_in_001,616
1800,2023,31150640030053,to_in_008,212
1801,2023,31150640030054,to_in_008,219
1802,2023,31150640030054,to_in_001,586
1803,2023,31150640030054,to_in_007,367
1804,2023,31150640030055,to_in_007,305
1805,2023,31150640030055,to_in_001,562
1806,2023,31150640030055,to_in_008,257
1807,2023,31150640030056,to_in_001,647
1808,2023,31150640030056,to_in_008,273
1809,2023,31150640030056,to_in_007,374
1810,2023,31150640030057,to_in_001,388
1811,2023,31150640030057,to_in_007,224
1812,2023,31150640030057,to_in_008,164
1813,2023,31150640030058,to_in_008,153
1814,2023,31150640030058,to_in_001,335
1815,2023,31150640030058,to_in_007,182
1816,2023,31150650010001,to_in_008,160
1817,2023,31150650010001,to_in_007,297
1818,2023,31150650010001,to_in_001,457
1819,2023,31150650010002,to_in_001,418
1820,2023,31150650010002,to_in_007,251
1821,2023,31150650010002,to_in_008,167
1822,2023,31150650010003,to_in_001,426
1823,2023,31150650010003,to_in_008,153
1824,2023,31150650010003,to_in_007,273
1825,2023,31150650010004,to_in_001,484
1826,2023,31150650010004,to_in_008,163
1827,2023,31150650010004,to_in_007,321
1828,2023,31150650010005,to_in_007,361
1829,2023,31150650010005,to_in_001,518
1830,2023,31150650010005,to_in_008,157
1831,2023,31150650010006,to_in_007,272
1832,2023,31150650010006,to_in_001,399
1833,2023,31150650010006,to_in_008,127
1834,2023,31150650010007,to_in_001,561
1835,2023,31150650010007,to_in_008,189
1836,2023,31150650010007,to_in_007,372
1837,2023,31150650010008,to_in_001,421
1838,2023,31150650010008,to_in_007,273
1839,2023,31150650010008,to_in_008,148
1840,2023,31150650020001,to_in_001,520
1841,2023,31150650020001,to_in_008,225
1842,2023,31150650020001,to_in_007,295
1843,2023,31150650020002,to_in_001,0
1844,2023,31150650020002,to_in_007,0
1845,2023,31150650020002,to_in_008,0
1846,2023,31150650020101,to_in_008,206
1847,2023,31150650020101,to_in_001,429
1848,2023,31150650020101,to_in_007,223
1849,2023,31150650020102,to_in_007,305
1850,2023,31150650020102,to_in_008,266
1851,2023,31150650020102,to_in_001,571
1852,2023,31150650020103,to_in_001,561
1853,2023,31150650020103,to_in_007,288
1854,2023,31150650020103,to_in_008,273
1855,2023,31150650020201,to_in_001,419
1856,2023,31150650020201,to_in_008,194
1857,2023,31150650020201,to_in_007,225
1858,2023,31150650020202,to_in_008,186
1859,2023,31150650020202,to_in_007,240
1860,2023,31150650020202,to_in_001,426
1861,2023,31150650020203,to_in_001,393
1862,2023,31150650020203,to_in_007,204
1863,2023,31150650020203,to_in_008,189
1864,2023,31150650030001,to_in_008,221
1865,2023,31150650030001,to_in_007,330
1866,2023,31150650030001,to_in_001,551
1867,2023,31150650030002,to_in_008,176
1868,2023,31150650030002,to_in_001,453
1869,2023,31150650030002,to_in_007,277
1870,2023,31150650030003,to_in_001,447
1871,2023,31150650030003,to_in_008,161
1872,2023,31150650030003,to_in_007,286
1873,2023,31150650030004,to_in_007,335
1874,2023,31150650030004,to_in_008,203
1875,2023,31150650030004,to_in_001,538
1876,2023,31150650030005,to_in_007,314
1877,2023,31150650030005,to_in_001,502
1878,2023,31150650030005,to_in_008,188
1879,2023,31150650030006,to_in_007,317
1880,2023,31150650030006,to_in_001,509
1881,2023,31150650030006,to_in_008,192
1882,2023,31150650030007,to_in_008,189
1883,2023,31150650030007,to_in_007,267
1884,2023,31150650030007,to_in_001,456
1885,2023,31150650030008,to_in_008,136
1886,2023,31150650030008,to_in_001,391
1887,2023,31150650030008,to_in_007,255
1888,2023,31150650030009,to_in_008,181
1889,2023,31150650030009,to_in_001,429
1890,2023,31150650030009,to_in_007,248
1891,2023,31150650030010,to_in_008,206
1892,2023,31150650030010,to_in_001,521
1893,2023,31150650030010,to_in_007,315
1894,2023,31150650030011,to_in_001,546
1895,2023,31150650030011,to_in_008,220
1896,2023,31150650030011,to_in_007,326
1897,2023,31150650030012,to_in_008,188
1898,2023,31150650030012,to_in_007,335
1899,2023,31150650030012,to_in_001,523
1900,2023,31150650030013,to_in_008,171
1901,2023,31150650030013,to_in_007,263
1902,2023,31150650030013,to_in_001,434
1903,2023,31150650030014,to_in_007,297
1904,2023,31150650030014,to_in_008,201
1905,2023,31150650030014,to_in_001,498
1906,2023,31150650030015,to_in_008,219
1907,2023,31150650030015,to_in_001,586
1908,2023,31150650030015,to_in_007,367
1909,2023,31150650030016,to_in_008,190
1910,2023,31150650030016,to_in_001,473
1911,2023,31150650030016,to_in_007,283
1912,2023,31150650030017,to_in_001,458
1913,2023,31150650030017,to_in_007,279
1914,2023,31150650030017,to_in_008,179
1915,2023,31150650030018,to_in_008,214
1916,2023,31150650030018,to_in_007,355
1917,2023,31150650030018,to_in_001,569
1918,2023,31150650030019,to_in_008,158
1919,2023,31150650030019,to_in_001,444
1920,2023,31150650030019,to_in_007,286
1921,2023,31150650030020,to_in_008,144
1922,2023,31150650030020,to_in_001,400
1923,2023,31150650030020,to_in_007,256
1924,2023,31150650040001,to_in_007,110
1925,2023,31150650040001,to_in_008,64
1926,2023,31150650040001,to_in_001,174
1927,2023,31150650040101,to_in_007,227
1928,2023,31150650040101,to_in_008,188
1929,2023,31150650040101,to_in_001,415
1930,2023,31150650040102,to_in_008,307
1931,2023,31150650040102,to_in_007,292
1932,2023,31150650040102,to_in_001,599
1933,2023,31150650040103,to_in_008,224
1934,2023,31150650040103,to_in_001,499
1935,2023,31150650040103,to_in_007,275
1936,2023,31150650040104,to_in_008,288
1937,2023,31150650040104,to_in_001,563
1938,2023,31150650040104,to_in_007,275
1939,2023,31150650040201,to_in_007,255
1940,2023,31150650040201,to_in_008,255
1941,2023,31150650040201,to_in_001,510
1942,2023,31150650040202,to_in_007,274
1943,2023,31150650040202,to_in_001,562
1944,2023,31150650040202,to_in_008,288
1945,2023,31150650040203,to_in_007,253
1946,2023,31150650040203,to_in_001,501
1947,2023,31150650040203,to_in_008,248
1948,2023,31150650040204,to_in_007,272
1949,2023,31150650040204,to_in_008,241
1950,2023,31150650040204,to_in_001,513
1951,2023,31150650050001,to_in_007,0
1952,2023,31150650050001,to_in_008,0
1953,2023,31150650050001,to_in_001,0
1954,2023,31150650050101,to_in_001,468
1955,2023,31150650050101,to_in_008,227
1956,2023,31150650050101,to_in_007,241
1957,2023,31150650050102,to_in_007,228
1958,2023,31150650050102,to_in_008,217
1959,2023,31150650050102,to_in_001,445
1960,2023,31150650050103,to_in_008,195
1961,2023,31150650050103,to_in_001,399
1962,2023,31150650050103,to_in_007,204
1963,2023,31150650050201,to_in_007,226
1964,2023,31150650050201,to_in_008,225
1965,2023,31150650050201,to_in_001,451
1966,2023,31150650050202,to_in_008,248
1967,2023,31150650050202,to_in_007,270
1968,2023,31150650050202,to_in_001,518
1969,2023,31150650050203,to_in_008,210
1970,2023,31150650050203,to_in_007,215
1971,2023,31150650050203,to_in_001,425
1972,2023,31150650050204,to_in_008,271
1973,2023,31150650050204,to_in_007,256
1974,2023,31150650050204,to_in_001,527
1975,2023,31150650050205,to_in_007,202
1976,2023,31150650050205,to_in_001,400
1977,2023,31150650050205,to_in_008,198
1978,2023,31150650050301,to_in_001,489
1979,2023,31150650050301,to_in_007,235
1980,2023,31150650050301,to_in_008,254
1981,2023,31150650050302,to_in_008,244
1982,2023,31150650050302,to_in_001,506
1983,2023,31150650050302,to_in_007,262
1984,2023,31150650050303,to_in_007,220
1985,2023,31150650050303,to_in_008,233
1986,2023,31150650050303,to_in_001,453
1987,2023,31150650050304,to_in_007,207
1988,2023,31150650050304,to_in_008,214
1989,2023,31150650050304,to_in_001,421
1990,2023,31150650050305,to_in_001,488
1991,2023,31150650050305,to_in_007,277
1992,2023,31150650050305,to_in_008,211
1993,2023,31150650050401,to_in_007,274
1994,2023,31150650050401,to_in_001,517
1995,2023,31150650050401,to_in_008,243
1996,2023,31150650050402,to_in_008,284
1997,2023,31150650050402,to_in_007,304
1998,2023,31150650050402,to_in_001,588
1999,2023,31150650050501,to_in_008,269
2000,2023,31150650050501,to_in_007,290
2001,2023,31150650050501,to_in_001,559
2002,2023,31150650060001,to_in_001,457
2003,2023,31150650060001,to_in_007,306
2004,2023,31150650060001,to_in_008,151
2005,2023,31150650060002,to_in_001,411
2006,2023,31150650060002,to_in_007,285
2007,2023,31150650060002,to_in_008,126
2008,2023,31150650060003,to_in_008,173
2009,2023,31150650060003,to_in_001,509
2010,2023,31150650060003,to_in_007,336
2011,2023,31150650060004,to_in_008,181
2012,2023,31150650060004,to_in_007,343
2013,2023,31150650060004,to_in_001,524
2014,2023,31150650060005,to_in_008,158
2015,2023,31150650060005,to_in_001,519
2016,2023,31150650060005,to_in_007,361
2017,2023,31150650060006,to_in_001,461
2018,2023,31150650060006,to_in_008,170
2019,2023,31150650060006,to_in_007,291
2020,2023,31150650060007,to_in_008,198
2021,2023,31150650060007,to_in_007,316
2022,2023,31150650060007,to_in_001,514
2023,2023,31150650060008,to_in_008,218
2024,2023,31150650060008,to_in_001,529
2025,2023,31150650060008,to_in_007,311
2026,2023,31150650060009,to_in_007,377
2027,2023,31150650060009,to_in_001,550
2028,2023,31150650060009,to_in_008,173
2029,2023,31150650060010,to_in_008,156
2030,2023,31150650060010,to_in_007,326
2031,2023,31150650060010,to_in_001,482
2032,2023,31150650060011,to_in_001,427
2033,2023,31150650060011,to_in_007,266
2034,2023,31150650060011,to_in_008,161
2035,2023,31150650060012,to_in_007,324
2036,2023,31150650060012,to_in_008,189
2037,2023,31150650060012,to_in_001,513
2038,2023,31150650060013,to_in_001,538
2039,2023,31150650060013,to_in_007,338
2040,2023,31150650060013,to_in_008,200
2041,2023,31150650060014,to_in_008,160
2042,2023,31150650060014,to_in_007,316
2043,2023,31150650060014,to_in_001,476
2044,2023,31150650060015,to_in_007,279
2045,2023,31150650060015,to_in_008,162
2046,2023,31150650060015,to_in_001,441
2047,2023,31150650060016,to_in_008,163
2048,2023,31150650060016,to_in_001,439
2049,2023,31150650060016,to_in_007,276
2050,2023,31150650070001,to_in_007,478
2051,2023,31150650070001,to_in_001,515
2052,2023,31150650070001,to_in_008,37
2053,2023,31150650070002,to_in_001,302
2054,2023,31150650070002,to_in_008,32
2055,2023,31150650070002,to_in_007,270
2056,2023,31150650070003,to_in_001,611
2057,2023,31150650070003,to_in_007,494
2058,2023,31150650070003,to_in_008,117
2059,2023,31150650070004,to_in_001,639
2060,2023,31150650070004,to_in_008,143
2061,2023,31150650070004,to_in_007,496
2062,2023,31150650070005,to_in_008,163
2063,2023,31150650070005,to_in_001,784
2064,2023,31150650070005,to_in_007,621
2065,2023,31150650070006,to_in_001,410
2066,2023,31150650070006,to_in_007,387
2067,2023,31150650070006,to_in_008,23
2068,2023,31150650070007,to_in_007,339
2069,2023,31150650070007,to_in_008,139
2070,2023,31150650070007,to_in_001,478
2071,2023,31150650070008,to_in_008,801
2072,2023,31150650070008,to_in_001,2611
2073,2023,31150650070008,to_in_007,1810
2074,2023,31150670010001,to_in_001,376
2075,2023,31150670010001,to_in_008,178
2076,2023,31150670010001,to_in_007,198
2077,2023,31150670010002,to_in_008,180
2078,2023,31150670010002,to_in_007,201
2079,2023,31150670010002,to_in_001,381
2080,2023,31150670010003,to_in_008,167
2081,2023,31150670010003,to_in_001,354
2082,2023,31150670010003,to_in_007,187
2083,2023,31150670010101,to_in_007,256
2084,2023,31150670010101,to_in_001,542
2085,2023,31150670010101,to_in_008,286
2086,2023,31150670010102,to_in_008,276
2087,2023,31150670010102,to_in_001,535
2088,2023,31150670010102,to_in_007,259
2089,2023,31150670010103,to_in_008,386
2090,2023,31150670010103,to_in_007,362
2091,2023,31150670010103,to_in_001,748
2092,2023,31150670010201,to_in_007,223
2093,2023,31150670010201,to_in_008,266
2094,2023,31150670010201,to_in_001,489
2095,2023,31150670010202,to_in_007,238
2096,2023,31150670010202,to_in_001,480
2097,2023,31150670010202,to_in_008,242
2098,2023,31150670010203,to_in_007,228
2099,2023,31150670010203,to_in_001,474
2100,2023,31150670010203,to_in_008,246
2101,2023,31150670010204,to_in_008,350
2102,2023,31150670010204,to_in_007,304
2103,2023,31150670010204,to_in_001,654
2104,2023,31150670010205,to_in_001,547
2105,2023,31150670010205,to_in_007,260
2106,2023,31150670010205,to_in_008,287
2107,2023,31150670010206,to_in_008,197
2108,2023,31150670010206,to_in_007,190
2109,2023,31150670010206,to_in_001,387
2110,2023,31150670010207,to_in_001,352
2111,2023,31150670010207,to_in_007,184
2112,2023,31150670010207,to_in_008,168
2113,2023,31150670010301,to_in_007,327
2114,2023,31150670010301,to_in_001,666
2115,2023,31150670010301,to_in_008,339
2116,2023,31150670010401,to_in_007,190
2117,2023,31150670010401,to_in_008,210
2118,2023,31150670010401,to_in_001,400
2119,2023,31150670010402,to_in_008,245
2120,2023,31150670010402,to_in_001,479
2121,2023,31150670010402,to_in_007,234
2122,2023,31150670010501,to_in_001,462
2123,2023,31150670010501,to_in_008,243
2124,2023,31150670010501,to_in_007,219
2125,2023,31150670010502,to_in_001,544
2126,2023,31150670010502,to_in_008,267
2127,2023,31150670010502,to_in_007,277
2128,2023,31150670010601,to_in_007,243
2129,2023,31150670010601,to_in_008,245
2130,2023,31150670010601,to_in_001,488
2131,2023,31150670010602,to_in_007,188
2132,2023,31150670010602,to_in_001,381
2133,2023,31150670010602,to_in_008,193
2134,2023,31150670010701,to_in_001,353
2135,2023,31150670010701,to_in_007,181
2136,2023,31150670010701,to_in_008,172
2137,2023,31150670010702,to_in_008,200
2138,2023,31150670010702,to_in_007,189
2139,2023,31150670010702,to_in_001,389
2140,2023,31150670010801,to_in_007,281
2141,2023,31150670010801,to_in_001,585
2142,2023,31150670010801,to_in_008,304
2143,2023,31150670010901,to_in_007,236
